Index,StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,TotPkts,TotBytes,SrcBytes,IsAnomaly
3065,47.05.08,2873.259766,udp,94.25.147.23,61549,  <->,147.32.84.229,13363,CON,4,266,146,0
3066,47.05.08,2979.812744,udp,208.88.186.10,34060,  <->,147.32.84.229,13363,CON,10,1563,773,0
3067,47.05.08,2616.678955,udp,208.88.186.11,34019,  <->,147.32.84.229,13363,CON,26,2397,1185,0
3068,47.05.08,3405.351562,udp,64.13.156.160,32955,  <->,147.32.84.229,13363,CON,4,272,152,0
3069,47.05.08,3078.61377,udp,213.227.241.40,50988,  <->,147.32.84.229,13363,CON,6,408,228,0
3070,47.05.08,0.005645,udp,87.113.9.9,14077,  <->,147.32.84.229,13363,CON,2,530,470,0
3071,47.05.08,3119.650391,udp,83.226.118.206,40685,  <->,147.32.84.229,13363,CON,30,3725,1620,0
3072,47.05.08,2177.421143,udp,147.32.84.229,13363,   ->,72.209.63.195,19875,INT,5,373,373,1
3073,47.05.08,0.325994,udp,147.32.84.229,13363,  <->,125.31.83.17,35625,CON,2,135,75,0
3074,47.05.08,0.002187,udp,126.241.5.10,1121,  <->,147.32.84.229,13363,CON,2,529,469,0
3075,47.05.09,3498.525391,udp,212.85.93.165,27235,  <->,147.32.84.229,13363,CON,36,3291,2108,0
3076,47.05.09,3494.356689,udp,70.82.41.204,48339,  <->,147.32.84.229,13363,CON,6,404,210,0
3077,47.05.09,123.852058,tcp,74.125.232.214,443,  <?>,147.32.86.147,51387,FPA_FPA,26,2686,1735,0
3078,47.05.09,3584.263916,tcp,188.115.24.132,33137,  <?>,147.32.84.111,5938,PA_PA,199,12178,7912,0
3079,47.05.09,3591.030273,tcp,74.125.232.216,443,  <?>,147.32.84.184,59922,PA_PA,907,261431,77419,0
3080,47.05.09,3500.779541,udp,149.5.45.254,43036,  <->,147.32.84.229,13363,CON,26,4414,3320,0
3081,47.05.09,0.000879,udp,89.232.227.105,24637,  <->,147.32.84.229,13363,CON,2,136,76,0
3082,47.05.09,3016.98291,udp,87.97.215.14,47682,  <->,147.32.84.229,13363,CON,4,274,154,0
3083,47.05.09,3542.465088,tcp,147.32.84.166,36816,  <?>,130.239.18.172,6667,PA_PA,357,31928,17902,0
3084,47.05.09,3542.590088,tcp,147.32.84.166,42456,  <?>,147.32.80.79,6667,PA_PA,412,34670,17725,0
3085,47.05.09,0.000665,udp,85.254.33.92,9461,  <->,147.32.84.229,13363,CON,2,136,76,0
3086,47.05.09,2059.584961,udp,83.108.46.162,60636,  <->,147.32.84.229,13363,CON,6,644,433,0
3087,47.06.00,133.079453,udp,147.32.84.59,58884,  <->,86.49.71.104,37455,CON,4,518,360,0
3088,47.06.00,3158.444824,udp,212.103.120.0,13834,  <->,147.32.84.229,13363,CON,46,4702,2425,0
3089,47.06.00,0.000757,udp,92.253.7.154,17361,  <->,147.32.84.229,13363,CON,2,133,73,0
3090,47.06.00,3072.99707,udp,2.229.253.74,27257,  <->,147.32.84.229,13363,CON,4,272,152,0
3091,47.06.00,0.000294,udp,147.32.84.138,46639,  <->,147.32.80.9,53,CON,2,214,81,0
3092,47.06.00,0.000175,udp,147.32.84.138,33489,  <->,147.32.80.9,53,CON,2,214,81,0
3093,47.06.00,7.46097,tcp,147.32.80.13,80,  <?>,147.32.84.3,58606,FA_FA,4,264,132,0
3094,47.06.00,0.000211,udp,147.32.84.138,56778,  <->,147.32.80.9,53,CON,2,214,81,0
3095,47.06.00,0.000244,udp,147.32.84.138,33249,  <->,147.32.80.9,53,CON,2,214,81,0
3096,47.06.00,3595.969727,udp,213.64.186.68,11671,  <->,147.32.84.229,13363,CON,328,51108,25970,0
3097,47.06.00,0.000245,udp,147.32.84.138,42973,  <->,147.32.80.9,53,CON,2,214,81,0
3098,47.06.00,0.000248,udp,147.32.84.138,34888,  <->,147.32.80.9,53,CON,2,214,81,0
3099,47.06.00,0.00016,udp,147.32.84.138,48856,  <->,147.32.80.9,53,CON,2,214,81,0
3100,47.06.00,0.000268,udp,147.32.84.138,59240,  <->,147.32.80.9,53,CON,2,214,81,0
3101,47.06.01,0.000259,udp,147.32.84.138,34875,  <->,147.32.80.9,53,CON,2,214,81,0
3102,47.06.01,0.000258,udp,147.32.84.138,51914,  <->,147.32.80.9,53,CON,2,214,81,0
3103,47.06.01,3033.59668,udp,77.85.140.26,62259,  <->,147.32.84.229,13363,CON,6,413,233,0
3104,47.06.01,2582.593994,udp,61.207.166.1,62395,  <->,147.32.84.229,13363,CON,6,399,219,0
3105,47.06.01,0.000247,udp,147.32.84.138,51712,  <->,147.32.80.9,53,CON,2,214,81,0
3106,47.06.01,0.000185,udp,147.32.84.138,57618,  <->,147.32.80.9,53,CON,2,214,81,0
3107,47.06.01,0.001075,udp,122.23.202.120,30640,  <->,147.32.84.229,13363,CON,2,756,78,0
3108,47.06.01,0.000947,udp,122.135.47.204,40003,  <->,147.32.84.229,13363,CON,2,140,80,0
3109,47.06.01,0.000851,udp,182.177.211.218,31952,  <->,147.32.84.229,13363,CON,2,134,74,0
3110,47.06.01,1481.984009,udp,68.32.192.168,4464,  <->,147.32.84.229,13363,CON,6,417,237,0
3111,47.06.01,0.347902,udp,89.215.157.225,18635,  <->,147.32.84.229,13363,CON,2,300,200,0
3112,47.06.01,3585.129639,tcp,147.32.84.229,13363,  <?>,147.251.210.16,1039,PA_PA,614,122167,22526,0
3113,47.06.02,967.849365,udp,147.32.84.229,13363,   ->,94.226.23.225,49538,INT,10,740,740,1
3114,47.06.02,3581.819092,tcp,109.65.12.186,1116,  <?>,147.32.84.229,80,PA_PA,750,90559,52359,0
3115,47.06.02,0.107738,udp,147.32.84.229,13363,  <->,128.197.213.50,20616,CON,2,131,71,0
3116,47.06.02,1172.32251,tcp,178.84.86.88,56814,  <?>,147.32.84.229,13363,FRPA_FPA,315,32175,20173,0
3117,47.06.02,3430.531982,udp,82.16.182.0,5667,  <->,147.32.84.229,13363,CON,14,949,510,0
3118,47.06.02,376.568756,udp,128.2.185.120,10600,  <->,147.32.84.229,13363,CON,4,281,140,0
3119,47.06.02,22.128561,tcp,147.32.84.59,54442,  <?>,209.85.148.105,80,FA_FA,6,396,198,0
3120,47.06.02,0.001017,udp,46.10.87.53,1029,  <->,147.32.84.229,13363,CON,2,545,78,0
3121,47.06.02,2879.068115,udp,147.32.84.229,13363,  <->,68.38.25.68,29430,CON,28,2348,897,0
3122,47.06.02,3262.920898,udp,147.32.84.229,13363,  <->,67.183.239.214,63566,CON,34,3638,1291,0
3123,47.06.02,1739.768311,udp,147.32.84.229,13363,  <->,70.72.147.61,8355,CON,12,1367,502,0
3124,47.06.02,1180.869507,udp,147.32.84.229,13363,  <->,218.220.155.16,49390,CON,6,403,220,0
3125,47.06.02,2307.883301,udp,147.32.84.229,13363,  <->,180.197.210.177,65403,CON,4,656,536,0
3126,47.06.02,2307.10498,udp,147.32.84.229,13363,  <->,98.196.33.30,47686,CON,5,364,304,0
3127,47.06.02,3377.569824,udp,147.32.84.229,13363,  <->,173.177.151.22,45236,CON,14,1311,499,0
3128,47.06.02,2588.090332,udp,147.32.84.229,13363,  <->,216.58.20.171,62768,CON,10,1156,792,0
3129,47.06.02,340.29245,udp,147.32.84.229,13363,  <->,125.230.73.222,31595,CON,4,696,152,0
3130,47.06.02,3156.836426,udp,147.32.84.229,13363,  <->,95.24.239.132,60872,CON,8,1391,291,0
3131,47.06.02,2758.615723,udp,147.32.84.229,13363,  <->,200.28.157.146,28990,CON,14,1462,511,0
3132,47.06.02,2166.965576,udp,147.32.84.229,13363,  <->,96.2.103.174,32537,CON,4,373,136,0
3133,47.06.02,3258.13208,udp,147.32.84.229,13363,  <->,194.171.13.163,22277,CON,20,2256,905,0
3134,47.06.02,0.000972,udp,62.167.13.76,24269,  <->,147.32.84.229,13363,CON,2,138,78,0
3135,47.06.02,2359.865967,udp,128.143.13.223,60473,  <->,147.32.84.229,13363,CON,8,537,297,0
3136,47.06.02,3156.760742,udp,147.32.84.229,13363,  <->,163.118.202.89,55079,CON,6,1321,1120,0
3137,47.06.03,2819.284912,udp,92.9.137.122,14733,  <->,147.32.84.229,13363,CON,10,1206,801,0
3138,47.06.03,2112.477539,tcp,74.125.232.233,443,  <?>,147.32.84.59,56473,PA_PA,246,53347,22652,0
3139,47.06.03,3023.796875,udp,147.32.84.194,36146,  <->,62.113.163.60,18028,CON,4,268,148,0
3140,47.06.03,6.051527,udp,147.32.84.194,36146,   ->,68.50.230.202,37597,INT,3,222,222,1
3141,47.06.03,0.001126,udp,210.17.159.207,61421,  <->,147.32.84.229,13363,CON,2,134,74,0
3142,47.06.03,2.381793,udp,109.43.0.17,29142,  <->,147.32.84.229,13363,CON,4,1130,1010,0
3143,47.06.03,2497.579346,udp,89.117.10.193,45327,  <->,147.32.84.229,13363,CON,4,266,146,0
3144,47.06.03,0.000942,udp,83.248.253.125,45341,  <->,147.32.84.229,13363,CON,2,561,80,0
3145,47.06.03,2913.165527,udp,202.85.37.253,49682,  <->,147.32.84.229,13363,CON,6,402,222,0
3146,47.06.03,1234.914429,udp,61.130.103.214,44355,  <->,147.32.84.229,13363,CON,4,1126,152,0
3147,47.06.03,2628.313477,udp,147.32.84.229,13363,  <->,128.59.207.88,15292,CON,12,3488,300,0
3148,47.06.03,3493.986816,tcp,147.32.84.229,13363,  <?>,195.216.210.247,52729,PA_PA,398,37695,18119,0
3149,47.06.04,3599.903076,tcp,173.58.111.54,62721,  <?>,147.32.84.229,13363,PA_PA,402,71129,57216,0
3150,47.06.04,1245.496704,icmp,69.1.45.238,0x0103,   ->,147.32.84.229,0xc0a8,URH,9,1638,1638,0
3151,47.06.04,2451.071777,udp,50.129.66.63,42527,  <->,147.32.84.229,13363,CON,4,276,156,0
3152,47.06.04,2094.661377,udp,80.245.197.109,55795,  <->,147.32.84.229,13363,CON,4,584,364,0
3153,47.06.04,3074.526123,udp,202.6.138.170,24547,  <->,147.32.84.229,13363,CON,6,408,228,0
3154,47.06.04,3584.921387,arp,147.32.87.30,0,  who,147.32.87.1,0,CON,126,7560,3780,0
3155,47.06.04,2536.522461,udp,82.46.14.215,40260,  <->,147.32.84.229,13363,CON,8,1154,889,0
3156,47.06.04,2365.460205,udp,147.32.84.229,13363,  <->,84.72.88.214,47427,CON,16,1765,985,0
3157,47.06.04,2337.326416,tcp,66.220.151.78,80,  <?>,147.32.84.59,51599,FPA_FPA,298,100597,32137,0
3158,47.06.04,1820.271484,udp,90.154.213.64,60298,  <->,147.32.84.229,13363,CON,8,540,300,0
3159,47.06.04,4.138168,udp,85.114.241.229,14834,  <->,147.32.84.229,13363,CON,4,272,152,0
3160,47.06.04,2750.6604,udp,178.124.17.218,34276,  <->,147.32.84.229,13363,CON,4,270,150,0
3161,47.06.04,195.009171,tcp,147.32.84.59,44032,  <?>,209.85.148.147,443,FA_FPA,16,1154,462,0
3162,47.06.04,883.577026,udp,213.8.59.59,61761,  <->,147.32.84.229,13363,CON,4,290,170,0
3163,47.06.04,3594.274414,arp,147.32.87.47,0,  who,147.32.87.1,0,CON,30,1800,900,0
3164,47.06.04,0.001951,icmp,147.32.86.96,0,  <-,147.32.87.47,0xf407,RED,2,196,0,0
3165,47.06.04,3169.718506,icmp,147.32.87.1,0x0105,   ->,147.32.87.47,0x9320,RED,6,420,420,0
3166,47.06.04,1.6e-05,icmp,147.32.86.96,0,  <-,147.32.87.44,0xf507,ECR,2,196,0,0
3167,47.06.04,3599.08374,udp,192.168.88.200,17500,   ->,192.168.95.255,17500,INT,120,26520,26520,1
3168,47.06.05,0.000808,udp,115.131.21.91,15183,  <->,147.32.84.229,13363,CON,2,137,77,0
3169,47.06.05,2425.100586,udp,79.100.41.35,19926,  <->,147.32.84.229,13363,CON,4,270,150,0
3170,47.06.05,0.000968,udp,178.254.255.159,56143,  <->,147.32.84.229,13363,CON,2,690,76,0
3171,47.06.05,3138.489014,udp,91.217.182.1,24344,  <->,147.32.84.229,13363,CON,14,1850,1309,0
3172,47.06.05,0.00092,udp,84.228.99.139,47197,  <->,147.32.84.229,13363,CON,2,147,86,0
3173,47.06.05,3582.889893,udp,89.243.41.199,21091,  <->,147.32.84.229,13363,CON,222,15207,8547,0
3174,47.06.05,2825.875244,udp,89.215.123.201,2938,  <->,147.32.84.229,13363,CON,6,1585,229,0
3175,47.06.05,1061.489502,icmp,96.26.139.153,0x0103,   ->,147.32.84.229,0x601a,URH,6,1086,1086,0
3176,47.06.05,0.000832,udp,121.93.171.217,31316,  <->,147.32.84.229,13363,CON,2,139,79,0
3177,47.06.05,0.680418,udp,124.160.209.24,29053,  <->,147.32.84.229,13363,CON,4,1028,908,0
3178,47.06.05,1.16323,tcp,175.181.225.53,1040,   ->,147.32.85.100,80,FSPA_FSPA,9,1568,935,0
3179,47.06.05,3582.45166,udp,78.141.177.63,27304,  <->,147.32.84.229,13363,CON,150,28091,5672,0
3180,47.06.05,2792.166504,udp,78.227.171.31,3247,  <->,147.32.84.229,13363,CON,24,3714,2082,0
3181,47.06.05,3599.322266,tcp,147.32.84.229,13363,  <?>,90.162.121.65,55309,PA_PA,1714,178261,75128,0
3182,47.06.05,3541.725342,tcp,94.138.187.51,13589,  <?>,147.32.84.229,13363,PA_PA,191,23050,16244,0
3183,47.06.06,1.966581,udp,14.223.98.86,59953,  <->,147.32.84.229,13363,CON,4,274,154,0
3184,47.06.06,3076.803711,udp,90.202.135.148,41414,  <->,147.32.84.229,13363,CON,8,992,744,0
3185,47.06.06,3059.901367,udp,212.122.172.11,60618,  <->,147.32.84.229,13363,CON,4,268,148,0
3186,47.06.06,0.001011,udp,77.45.26.159,28759,  <->,147.32.84.229,13363,CON,2,135,75,0
3187,47.06.06,0.001272,udp,116.6.45.38,42618,  <->,147.32.84.229,13363,CON,2,139,79,0
3188,47.06.06,0.001344,udp,89.88.218.185,24170,  <->,147.32.84.229,13363,CON,2,555,78,0
3189,47.06.06,3550.098145,udp,24.68.38.43,30087,  <->,147.32.84.229,13363,CON,138,9453,5313,0
3190,47.06.06,3324.809082,udp,213.89.66.139,60682,  <->,147.32.84.229,13363,CON,38,2508,1368,0
3191,47.06.06,3369.686768,udp,208.88.186.4,34061,  <->,147.32.84.229,13363,CON,12,1732,605,0
3192,47.06.06,0.00023,udp,147.32.84.138,38423,  <->,147.32.80.9,53,CON,2,214,81,0
3193,47.06.06,0.000274,udp,147.32.84.138,46271,  <->,147.32.80.9,53,CON,2,214,81,0
3194,47.06.06,0.000213,udp,147.32.84.138,43100,  <->,147.32.80.9,53,CON,2,214,81,0
3195,47.06.06,0.000184,udp,147.32.84.138,40279,  <->,147.32.80.9,53,CON,2,214,81,0
3196,47.06.06,0.000962,udp,80.227.234.109,52312,  <->,147.32.84.229,13363,CON,2,143,83,0
3197,47.06.06,2645.218262,udp,173.24.202.177,60445,  <->,147.32.84.229,13363,CON,8,637,395,0
3198,47.06.06,0.00019,udp,147.32.84.138,47643,  <->,147.32.80.9,53,CON,2,214,81,0
3199,47.06.06,0.000242,udp,147.32.84.138,54841,  <->,147.32.80.9,53,CON,2,214,81,0
3200,47.06.06,899.029419,udp,114.167.45.129,60342,  <->,147.32.84.229,13363,CON,4,268,148,0
3201,47.06.06,0.001067,udp,41.206.150.244,33250,  <->,147.32.84.229,13363,CON,2,135,75,0
3202,47.06.06,0.00031,udp,147.32.84.138,33877,  <->,147.32.80.9,53,CON,2,214,81,0
3203,47.06.06,0.000318,udp,147.32.84.138,33998,  <->,147.32.80.9,53,CON,2,214,81,0
3204,47.06.06,0.000225,udp,147.32.84.138,52040,  <->,147.32.80.9,53,CON,2,214,81,0
3205,47.06.06,0.0002,udp,147.32.84.138,56217,  <->,147.32.80.9,53,CON,2,214,81,0
3206,47.06.06,0.000249,udp,147.32.84.138,45991,  <->,147.32.80.9,53,CON,2,214,81,0
3207,47.06.06,0.0002,udp,147.32.84.138,35523,  <->,147.32.80.9,53,CON,2,214,81,0
3208,47.06.06,3565.699219,tcp,88.217.165.166,33698,  <?>,147.32.84.229,443,PA_PA,2542,260311,139121,0
3209,47.06.06,3150.265869,tcp,147.32.84.229,80,  <?>,86.145.110.112,60219,PA_PA,215,18091,7849,0
3210,47.06.06,666.22522,tcp,147.32.84.229,13363,  <?>,87.228.220.163,51409,FPA_FPA,107,8087,3846,0
3211,47.06.06,530.820923,tcp,147.32.84.229,13363,  <?>,41.132.19.154,2929,FPA_FPA,129,12531,4431,0
3212,47.06.06,0.000153,udp,147.32.84.138,60765,  <->,147.32.80.9,53,CON,2,214,81,0
3213,47.06.06,0.000153,udp,147.32.84.138,58842,  <->,147.32.80.9,53,CON,2,214,81,0
3214,47.06.06,0.0,tcp,88.86.114.235,80,   ?>,147.32.84.59,52050,R_,1,60,60,1
3215,47.06.07,20.563679,tcp,147.32.86.141,2560,  <?>,74.125.232.223,443,FA_FRPA,9,632,240,0
3216,47.06.07,3578.463867,tcp,82.114.76.88,44986,  <?>,147.32.84.229,443,PA_PA,936,89461,51686,0
3217,47.06.07,3544.29541,udp,61.17.37.142,42573,  <->,147.32.84.229,13363,CON,8,532,292,0
3218,47.06.07,3464.013428,udp,109.121.219.158,39331,  <->,147.32.84.229,13363,CON,32,2192,1232,0
3219,47.06.07,2930.486816,udp,129.59.223.224,54839,  <->,147.32.84.229,13363,CON,8,1742,1083,0
3220,47.06.07,0.000846,udp,89.238.218.62,56418,  <->,147.32.84.229,13363,CON,2,136,76,0
3221,47.06.07,1877.52002,udp,213.7.98.117,27509,  <->,147.32.84.229,13363,CON,4,1094,151,0
3222,47.06.07,2627.358887,udp,147.32.84.229,13363,  <->,78.141.179.11,34058,CON,4,296,136,0
3223,47.06.07,2798.599121,udp,121.222.131.38,27927,  <->,147.32.84.229,13363,CON,10,2849,414,0
3224,47.06.08,0.000914,udp,69.149.38.60,25958,  <->,147.32.84.229,13363,CON,2,541,76,0
3225,47.06.08,3546.740479,udp,147.32.84.59,53377,  <->,124.40.51.155,3478,CON,62,5642,2325,0
3226,47.06.08,10.031993,udp,82.140.122.182,62647,  <->,147.32.84.229,13363,CON,6,405,225,0
3227,47.06.08,0.024316,tcp,147.32.84.184,55268,  <?>,209.85.149.138,80,FA_FA,3,180,120,0
3228,47.06.08,0.008309,tcp,147.32.84.184,42876,  <?>,74.125.232.194,80,FA_FA,3,180,120,0
3229,47.06.08,3354.361816,udp,147.32.84.229,13363,  <->,112.138.233.223,41140,CON,22,2215,1405,0
3230,47.06.08,3232.283203,udp,147.32.84.229,13363,  <->,74.61.108.52,8605,CON,28,3558,2587,0
3231,47.06.08,3207.382324,udp,147.32.84.229,13363,  <->,89.102.114.161,15299,CON,18,2189,620,0
3232,47.06.08,0.000805,udp,92.106.201.108,57912,  <->,147.32.84.229,13363,CON,2,147,86,0
3233,47.06.08,0.001452,udp,134.36.202.66,19699,  <->,147.32.84.229,13363,CON,2,135,75,0
3234,47.06.08,0.001482,udp,77.85.73.219,12699,  <->,147.32.84.229,13363,CON,2,553,74,0
3235,47.06.08,75.872574,tcp,93.158.144.28,59420,   ->,147.32.84.2,80,SPA_FSRPA,448,362814,12160,0
3236,47.06.08,0.000817,udp,81.155.43.178,36444,  <->,147.32.84.229,13363,CON,2,136,76,0
3237,47.06.08,2413.591064,udp,95.134.114.176,31779,  <->,147.32.84.229,13363,CON,4,270,150,0
3238,47.06.08,3143.124023,udp,77.38.168.214,63024,  <->,147.32.84.229,13363,CON,4,266,146,0
3239,47.06.08,0.001844,udp,82.226.191.135,22848,  <->,147.32.84.229,13363,CON,2,524,464,0
3240,47.06.08,0.000262,udp,147.32.84.134,53232,  <->,147.32.80.9,53,CON,2,207,72,0
3241,47.06.08,0.00037,udp,147.32.84.134,32810,  <->,147.32.80.9,53,CON,2,247,72,0
3242,47.06.09,0.005838,tcp,147.32.84.134,45722,   ->,88.86.100.176,80,FSPA_FSPA,10,1129,457,0
3243,47.06.09,0.000872,udp,87.121.73.154,18469,  <->,147.32.84.229,13363,CON,2,137,77,0
3244,47.06.09,1850.675903,icmp,88.247.127.187,0x0103,   ->,147.32.84.229,0x58f7,URH,9,1548,1548,0
3245,47.06.09,3045.343262,udp,122.126.1.107,50091,  <->,147.32.84.229,13363,CON,6,405,225,0
3246,47.06.09,3125.417725,udp,222.154.187.117,22132,  <->,147.32.84.229,13363,CON,4,276,156,0
3247,47.06.09,3551.029053,udp,147.32.87.40,123,  <->,147.251.48.140,123,CON,112,10080,5040,0
3248,47.06.09,20.16844,udp,110.142.5.229,50040,  <->,147.32.84.229,13363,CON,6,947,192,0
3249,47.06.09,2997.46875,udp,109.239.212.243,48117,  <->,147.32.84.229,13363,CON,6,1794,228,0
3250,47.06.09,1443.464355,udp,93.104.244.92,43376,  <->,147.32.84.229,13363,CON,6,411,231,0
3251,47.06.09,0.000904,udp,114.130.31.11,56337,  <->,147.32.84.229,13363,CON,2,136,76,0
3252,47.06.09,2298.825928,udp,78.191.230.85,17960,  <->,147.32.84.229,13363,CON,4,266,146,0
3253,47.06.09,0.000921,udp,78.31.74.232,37155,  <->,147.32.84.229,13363,CON,2,136,76,0
3254,47.06.09,0.00096,udp,77.87.67.65,5795,  <->,147.32.84.229,13363,CON,2,539,74,0
3255,47.06.09,0.003681,tcp,90.183.39.17,55191,   ->,147.32.84.14,80,FSPA_FSPA,10,1390,915,0
3256,47.06.09,0.000777,udp,124.179.231.212,25957,  <->,147.32.84.229,13363,CON,2,138,78,0
3257,47.06.09,2443.661621,udp,147.32.84.229,13363,  <->,89.103.81.171,48868,CON,4,278,158,0
3258,47.06.09,3012.204346,udp,94.236.206.198,30919,  <->,147.32.84.229,13363,CON,6,411,231,0
3259,47.06.09,0.001353,udp,76.0.30.112,23309,  <->,147.32.84.229,13363,CON,2,1000,102,0
3260,47.07.00,2352.098633,udp,147.32.84.229,13363,  <->,149.13.32.136,33033,CON,6,1297,217,0
3261,47.07.00,1218.057373,udp,147.32.84.229,13363,  <->,190.245.112.174,5121,CON,6,1031,213,0
3262,47.07.00,3584.823242,tcp,89.24.134.233,14931,  <?>,147.32.84.111,5938,PA_PA,213,13447,8599,0
3263,47.07.00,3587.446777,udp,147.32.84.151,54361,  <->,89.187.142.41,123,CON,78,7020,3510,0
3264,47.07.00,3518.748779,udp,196.210.147.29,39069,  <->,147.32.84.229,13363,CON,10,2238,716,0
3265,47.07.00,2449.62793,udp,79.182.35.208,51290,  <->,147.32.84.229,13363,CON,4,272,152,0
3266,47.07.00,1467.40625,udp,211.40.37.69,39723,  <->,147.32.84.229,13363,CON,6,417,237,0
3267,47.07.00,0.001124,udp,183.22.34.228,1250,  <->,147.32.84.229,13363,CON,2,591,75,0
3268,47.07.00,705.692566,udp,195.220.63.99,64037,  <->,147.32.84.229,13363,CON,13,2244,723,0
3269,47.07.00,757.237183,udp,213.164.115.198,62879,  <->,147.32.84.229,13363,CON,8,532,292,0
3270,47.07.00,0.001116,udp,41.206.32.82,38439,  <->,147.32.84.229,13363,CON,2,557,78,0
3271,47.07.01,0.000871,udp,81.24.19.246,62546,  <->,147.32.84.229,13363,CON,2,571,79,0
3272,47.07.01,0.000875,udp,79.249.179.146,34099,  <->,147.32.84.229,13363,CON,2,135,75,0
3273,47.07.01,0.000947,udp,118.169.34.252,61661,  <->,147.32.84.229,13363,CON,2,138,78,0
3274,47.07.01,1551.060669,udp,84.228.92.33,19565,  <->,147.32.84.229,13363,CON,6,1235,229,0
3275,47.07.01,3185.004883,udp,147.32.87.211,123,  <->,62.141.6.19,123,CON,8,720,360,0
3276,47.07.01,3357.189941,udp,93.177.239.221,30595,  <->,147.32.84.229,13363,CON,8,964,712,0
3277,47.07.01,2392.11792,udp,78.130.226.100,14602,  <->,147.32.84.229,13363,CON,4,2036,154,0
3278,47.07.01,3013.628906,udp,86.98.151.203,12186,  <->,147.32.84.229,13363,CON,12,1452,1080,0
3279,47.07.01,0.002368,udp,188.115.129.68,12489,  <->,147.32.84.229,13363,CON,2,527,467,0
3280,47.07.01,1925.025879,udp,147.32.84.59,22975,  <->,189.32.129.235,4241,CON,4,272,152,0
3281,47.07.01,0.001024,udp,75.176.158.231,31799,  <->,147.32.84.229,13363,CON,2,560,75,0
3282,47.07.01,3599.957764,tcp,82.106.55.184,22593,  <?>,147.32.84.229,13363,PA_PA,281,28097,17760,0
3283,47.07.01,0.000958,udp,76.239.142.3,43587,  <->,147.32.84.229,13363,CON,2,584,77,0
3284,47.07.01,0.001495,udp,71.90.108.182,16409,  <->,147.32.84.229,13363,CON,2,148,87,0
3285,47.07.01,2171.69043,tcp,87.231.217.42,55071,  <?>,147.32.84.229,13363,RPA_PA,90,6892,3830,0
3286,47.07.01,2867.022461,udp,82.83.200.186,44612,  <->,147.32.84.229,13363,CON,20,2522,920,0
3287,47.07.01,1831.474365,udp,190.177.132.31,52142,  <->,147.32.84.229,13363,CON,4,1097,551,0
3288,47.07.01,3373.871094,udp,147.32.84.3,39117,  <->,83.167.252.118,123,CON,64,5760,2880,0
3289,47.07.02,3304.097412,udp,88.102.65.35,26037,  <->,147.32.84.229,13363,CON,18,1841,1258,0
3290,47.07.02,0.001041,udp,90.52.233.219,30756,  <->,147.32.84.229,13363,CON,2,139,79,0
3291,47.07.02,0.000879,udp,1.155.150.224,61744,  <->,147.32.84.229,13363,CON,2,134,74,0
3292,47.07.02,1610.079346,udp,67.165.42.179,12999,  <->,147.32.84.229,13363,CON,4,298,178,0
3293,47.07.02,0.000699,udp,2.104.125.181,29920,  <->,147.32.84.229,13363,CON,2,135,75,0
3294,47.07.02,3460.491211,udp,147.32.84.229,13363,  <->,114.44.189.116,5322,CON,6,1062,813,0
3295,47.07.02,3552.583008,udp,147.32.84.229,13363,  <->,114.43.96.142,9141,CON,12,930,555,0
3296,47.07.02,3595.031494,udp,147.32.84.20,48087,  <->,89.187.142.41,123,CON,226,20340,10170,0
3297,47.07.02,0.000293,udp,147.32.84.138,41820,  <->,147.32.80.9,53,CON,2,214,81,0
3298,47.07.02,0.00018,udp,147.32.84.138,35993,  <->,147.32.80.9,53,CON,2,214,81,0
3299,47.07.02,3586.019043,tcp,74.125.232.194,443,  <?>,147.32.85.87,37287,PA_PA,529,110579,58793,0
3300,47.07.02,0.000283,udp,147.32.84.189,60638,  <->,147.32.80.9,53,CON,2,209,74,0
3301,47.07.02,0.000325,udp,147.32.84.189,60638,  <->,147.32.80.9,53,CON,2,199,74,0
3302,47.07.02,2.447426,tcp,147.32.84.189,48447,   ->,77.48.233.88,443,SRPA_FSPA,51,28024,3726,0
3303,47.07.02,0.000225,udp,147.32.84.138,52588,  <->,147.32.80.9,53,CON,2,214,81,0
3304,47.07.02,0.000247,udp,147.32.84.138,60929,  <->,147.32.80.9,53,CON,2,214,81,0
3305,47.07.02,1571.419189,tcp,86.46.130.167,13175,  <?>,147.32.84.229,13363,RPA_FPA,78,6950,3267,0
3306,47.07.02,3002.817871,udp,83.30.210.1,50723,  <->,147.32.84.229,13363,CON,4,276,156,0
3307,47.07.02,0.000192,udp,147.32.84.138,38936,  <->,147.32.80.9,53,CON,2,214,81,0
3308,47.07.02,0.00024,udp,147.32.84.138,49083,  <->,147.32.80.9,53,CON,2,214,81,0
3309,47.07.02,0.000311,udp,147.32.86.20,65287,  <->,147.32.80.9,53,CON,2,314,85,0
3310,47.07.02,0.169153,tcp,147.32.86.20,4750,   ->,87.98.230.229,80,FSPA_FSPA,65,58721,1513,0
3311,47.07.02,0.000253,udp,147.32.84.138,58108,  <->,147.32.80.9,53,CON,2,214,81,0
3312,47.07.02,0.000149,udp,147.32.84.138,41021,  <->,147.32.80.9,53,CON,2,214,81,0
3313,47.07.02,0.000128,udp,147.32.84.138,43075,  <->,147.32.80.9,53,CON,2,214,81,0
